,Event,Height,BMI,Age,GDP,x,y
97,Rowing Women's Quadruple Sculls,2.0555901984202505,0.49736025273243983,0.27323084966869754,0.38946330692555925,-1.3540053011367,-1.5974026524763727
98,Rowing Women's Single Sculls,1.52562110073448,0.4736623100753862,0.27323084966869754,-0.5954350908431123,-0.46287647040908086,-1.5874444744622238
99,Rugby Sevens Women's Rugby Sevens,-0.06428619232283164,0.7702385450348702,0.27323084966869754,2.1784697626780862,-2.2571234001065394,0.49033696293755835
100,Sailing Mixed Multihull,0.28902653946768203,0.11645088937119771,0.5188479432538562,1.7738976731456155,-1.7408809012712207,0.504209964019409
101,Sailing Mixed Three Person Keelboat,-1.4775371194848863,0.27703021989309706,3.957487253446078,0.5512822081588067,-1.7721109774113872,3.976592560504325
102,Sailing Mixed Two Person Dinghy,-1.7425216683277716,-0.3722429828367736,1.0100821304241736,-1.0724983514585198,1.1246393458888937,2.1247449089690975
103,Sailing Mixed Two Person Keelboat,-0.06428619232283164,0.5980202822280986,5.676806908542189,-1.3622008404653398,-4.136021693435909,4.302562638880875
104,Sailing Women's One Person Dinghy,0.28902653946768203,0.3883018155456331,0.027613756083538856,0.8502783776606084,-0.923303056300412,-0.047283060071023425
105,Sailing Women's Skiff,0.20069835652005363,0.34208299563652245,0.027613756083538856,2.444464896897117,-2.406508294035262,0.4143716492709938
106,Sailing Women's Three Person Keelboat,-0.06428619232283164,0.4166578076988754,0.5188479432538562,2.433466085606946,-2.3784750525444984,0.8118451699471279
107,Sailing Women's Two Person Dinghy,0.4656829053629389,-0.06408100437618951,0.27323084966869754,0.8502783776606084,-0.9138220284630568,0.10689731738582299
108,Sailing Women's Windsurfer,0.11237017357242521,-0.44343067320411317,0.5188479432538562,0.610517989767352,-0.5912161708603623,0.5387149495508027
109,"Shooting Mixed Free Pistol, 50 metres",-1.4775371194848863,0.9331443218153911,1.869741957972229,-1.1028039998776353,0.2900719805412112,2.861447739643544
110,Shooting Mixed Skeet,-0.3292707411657169,0.6443998926636397,0.6416564900464355,-1.2578346323722516,1.0499062292277643,0.38701309975752635
111,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",-0.3292707411657169,0.6241347761726295,1.869741957972229,-1.2813120016019883,-1.8210470401056011,-1.2126265501574471
112,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",-0.5942552900086021,0.9528759442561223,-0.9548546182570959,-1.2813120016019883,1.9365218498112944,-0.6913641473598563
113,Shooting Mixed Trap,-0.06428619232283164,0.8233401022788092,0.5188479432538562,0.05272414044143582,-0.5931179156802093,-0.11481506027878498
114,"Shooting Women's Air Pistol, 10 metres",-0.770911655903859,0.18024933310067623,1.2556992240093323,-0.5625851626452267,0.08536736303085271,1.5608980796620022
115,"Shooting Women's Air Rifle, 10 metres",-0.5942552900086021,-0.1883892608117812,0.027613756083538856,-0.31212523625869154,0.5110640650652117,0.48454857288130837
116,Shooting Women's Double Trap,-0.24094255821808847,0.3718148695652635,1.501316317594491,0.8372587623394768,-1.2630548148781193,1.1851731540622579
